title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url
Cloned-The-Recreator-Chronicles,2723,113.530083333,80.2787020951,78.67448675846903,79.92434967216249,86.37986618813918,0.371956284153,305,Cloned: The Recreator Chronicles,http://www.movie-list.com/trailers/cloned,,23-Apr-13,http://www.imdb.com/title/tt1540005/
White-Bird-in-a-Blizzard,3027,126.209416667,168.890005142,160.90921336594337,176.63807729820235,150.06745519654737,0.291087393658,431,White Bird in a Blizzard,http://www.movie-list.com/trailers/whitebirdinablizzard,"Drama, Thriller",24-Oct-14,http://imdb.com/title/tt2238050/
Upside-Down,3601,150.15,123.787589512,113.5454206616266,134.29682280577927,96.63709026078307,0.414541551247,361,Upside Down,http://www.movie-list.com/trailers/upsidedown,"Drama, Romance ",15-Mar-13,http://www.imdb.com/title/tt1374992/
Mr-Turner,2920,121.625,114.905977641,90.12292678128487,123.2524679786789,137.00908879385332,0.685584291188,174,Mr. Turner,http://www.movie-list.com/trailers/mrturner,"Biography, Drama",19-Dec-14,http://imdb.com/title/tt2473794/
Inherent-Vice,3073,128.128,157.877973612,152.81382367423976,158.1894091237146,169.69068912592132,0.832509381898,151,Inherent Vice,http://www.movie-list.com/trailers/inherentvice,"Crime, Drama, Mystery",12-Dec-14,http://imdb.com/title/tt1791528/
Frontera,3615,150.733916667,98.5698634931,77.84615153547634,106.9798624447936,109.68832933347201,0.311902027027,481,Frontera,http://www.movie-list.com/trailers/frontera,"Drama, Western",5-Sep-14,http://imdb.com/title/tt2510028/
The-Peanuts-Movie,1437,59.8931666667,248.759436735,285.3327563020955,249.98430087061763,146.7779935563803,0.450244877049,122,The Peanuts Movie,http://www.movie-list.com/trailers/peanuts,"Animation, Family, Comedy",6-Nov-15,http://imdb.com/title/tt2452042/
McCanick,2540,105.897458333,67.5876929607,58.52970370381817,69.25673815304738,82.80227392832283,0.578416666667,182,McCanick,http://www.movie-list.com/trailers/mccanick,"Crime, Drama, Mystery",21-Mar-14,http://imdb.com/title/tt2295564/
Joy,2849,118.785333333,100.079363512,93.04732223610021,102.73094035195605,104.95137639176542,0.68739556962,158,Joy,http://www.movie-list.com/trailers/joy,"Biography, Comedy, Drama",25-Dec-15,http://imdb.com/title/tt2446980/
Vampire-Academy,2350,78.3,43.4449307265,29.342815927177668,48.290619016183754,55.50675160890053,0.469553805774,127,Vampire Academy,http://www.movie-list.com/trailers/vampireacademy,"Action, Fantasy, Mystery",7-Feb-14,http://imdb.com/title/tt1686821/
Joe,3580,149.274125,74.8355526805,67.3282263567008,77.57737511680678,80.46690025345355,0.500641865079,294,Joe,http://www.movie-list.com/trailers/joe,Drama,11-Apr-14,http://imdb.com/title/tt2382396/
Frankentsteins-Army,2637,109.943166667,90.3870014295,82.6723644944234,95.76336449502205,83.00997125929531,0.311836866472,342,Frankentstein's Army,http://www.movie-list.com/trailers/frankensteinsarmy,"Action, Horror ",26-Jul-13,http://imdb.com/title/tt1925435/
Batman-Returns,4431,147.666666667,89.0417542744,93.5201511474423,87.12884245238607,87.22763663929412,0.54634448575,269,Batman Returns,http://www.movie-list.com/trailers/batmanreturns,"Action, Fantasy",19-Jun-92,http://imdb.com/title/tt0103776/
Iron-Man-3,3008,125.416958333,117.981341258,108.97609633128761,124.0016815353346,110.69648248689356,0.270469474638,460,Iron Man 3,http://www.movie-list.com/trailers/ironman3,,3-May-13,http://www.imdb.com/title/tt1300854/
Insidious-Chapter-3,3111,129.712916667,71.4845032993,66.58328966490616,75.04033741567473,66.0884206620358,1.50963821138,82,Insidious: Chapter 3,http://www.movie-list.com/trailers/insidious3,"Horror, Thriller",29-May-15,http://imdb.com/title/tt3195644/
Insidious-Chapter-2,3457,144.144,56.5762600784,48.95916209921168,61.61230363758484,50.66617799729567,0.849651197605,167,Insidious Chapter 2,http://www.movie-list.com/trailers/insidious2,"Horror, Thriller",13-Sep-13,http://imdb.com/title/tt2226417/
Guardians-of-the-Galaxy,3614,150.692208333,98.0795916295,102.46980191704982,99.57538608708094,78.95277371361297,0.749915833333,200,Guardians of the Galaxy,http://www.movie-list.com/trailers/guardiansofthegalaxy,,1-Aug-14,http://imdb.com/title/tt2015381/
Exodus-Gods-and-Kings,2345,97.7643333333,63.2369935727,43.08534509733816,73.25195665644587,64.56039794542572,0.447682437695,214,Exodus: Gods and Kings,http://www.movie-list.com/trailers/exodusgodsandkings,"Action, Adventure, Drama",12-Dec-14,http://imdb.com/title/tt1528100/
The-Grand-Budapest-Hotel,3491,145.562083333,86.2760124018,77.81562548235694,82.26832282713643,129.1703196982512,1.1864469697,121,The Grand Budapest Hotel,http://www.movie-list.com/trailers/grandbudapesthotel,"Comedy, Drama",7-Mar-14,http://imdb.com/title/tt2278388/
Pitch-Perfect-2,4432,147.8477,105.867384391,105.44926607277348,103.13386945949549,121.13173148776099,0.477931607335,309,Pitch Perfect 2,http://www.movie-list.com/trailers/pitchperfect2,"Comedy, Musical",15-May-15,http://imdb.com/title/tt2848292/
Krampus,3673,153.153,57.5921631741,59.36000248740939,57.276379660064805,54.633540089366,0.580269169835,263,Krampus,http://www.movie-list.com/trailers/krampus,"Comedy, Fantasy, Horror",4-Dec-15,http://imdb.com/title/tt3850590/
About-Alex,3329,138.805333333,115.225506251,95.58975138979534,122.61872938667982,128.74153868545835,0.998260036496,137,About Alex,http://www.movie-list.com/trailers/aboutalex,"Comedy, Drama",8-Aug-14,http://imdb.com/title/tt2667918/
Gallowwalkers,3006,125.333541667,161.201831638,155.002145006021,161.92752990029268,173.8616705612426,0.178283843054,703,Gallowwalkers,http://www.movie-list.com/trailers/gallowwalkers,"Action, Fantasy, Horror",6-Aug-13,http://imdb.com/title/tt0829176/
Planes,3505,146.146,173.515117643,177.98068710812692,170.00411625041772,180.03749146908723,0.258351618705,556,Planes,http://www.movie-list.com/trailers/planes,"Animation, Family, Adventure",9-Aug-13,http://imdb.com/title/tt1691917/
The-Driftless-Area,3506,146.187708333,97.5214253807,84.49995600791829,106.20119233796424,87.05516339921644,0.50441015625,288,The Driftless Area,http://www.movie-list.com/trailers/driftlessarea,"Comedy, Drama, Mystery",26-Apr-16,http://imdb.com/title/tt3687304/
Pain-Gain,3602,150.191708333,181.216074043,164.31627364704843,189.33156524434497,183.89746536775633,0.519524853801,285,Pain & Gain,http://www.movie-list.com/trailers/painandgain,"Action, Comedy, Drama ",26-Apr-13,http://www.imdb.com/title/tt1980209/
Spectre,2307,96.1794166667,52.005571385,48.368663420569284,52.857441469345105,57.20052408827472,1.00689356884,92,Spectre,http://www.movie-list.com/trailers/spectre,"Action, Adventure, Thriller",6-Nov-15,http://imdb.com/title/tt2379713/
Anita,4297,143.3432,130.55466066,129.29819083718894,129.83407232539116,137.67395582124473,0.490793333333,275,Anita,http://www.movie-list.com/trailers/anita,Documentary,21-Mar-14,http://imdb.com/title/tt2481202/
6-Souls,3481,145.145,65.7706049075,49.61299427162105,75.52090996937683,57.98690147116911,0.432521641791,335,6 Souls,http://www.movie-list.com/trailers/6souls,"Horror, Mystery, Thriller",5-Apr-13,http://www.imdb.com/title/tt1179069/
Refuge,2314,96.471375,155.749948741,151.94357017704837,154.41368809195535,172.74719917028932,0.24588764881,392,Refuge,http://www.movie-list.com/trailers/refuge,Drama,28-Mar-14,http://imdb.com/title/tt1844763/
Night-Moves,3462,144.352541667,84.9822168716,77.42010287668006,89.14421776738914,83.4534411604155,1.29755007645,109,Night Moves,http://www.movie-list.com/trailers/nightmoves,"Drama, Thriller",30-May-14,http://imdb.com/title/tt2043933/
Ill-Follow-You-Down,2980,124.249125,147.464308357,137.20260038704708,152.6388394967699,147.8548448826994,0.452472222222,264,I'll Follow You Down,http://www.movie-list.com/trailers/illfollowyoudown,,6-Jun-14,http://imdb.com/title/tt2048770/
True-Story,3600,150.108291667,155.245701462,156.58615672082004,156.71015174445873,144.32666792845947,0.342351926011,437,True Story,http://www.movie-list.com/trailers/truestory,"Drama, Biography",17-Apr-15,http://imdb.com/title/tt2273657/
American-Sniper,2752,110.04,202.141405484,196.17278612064496,205.4509688228879,200.9266755553159,0.593945945946,185,American Sniper,http://www.movie-list.com/trailers/americansniper,"Drama, Action, Biography",25-Dec-14,http://imdb.com/title/tt2179136/
Whiplash,3049,127.127,119.012264859,95.7386129101591,128.02453180192103,133.73327449299407,0.438875576701,289,Whiplash,http://www.movie-list.com/trailers/whiplash,"Comedy, Drama",10-Oct-14,http://imdb.com/title/tt2582802/
Pacific-Rim,3497,139.84,58.0967076233,59.73582151932863,57.902432042228504,54.85037686318465,0.264354527938,519,Pacific Rim,http://www.movie-list.com/trailers/pacificrim,,12-Jul-13,http://imdb.com/title/tt1663662/
Scavengers,3121,130.13,51.4071380236,49.27391151482584,53.09495327553424,48.35463420271011,0.467652777778,273,Scavengers,http://www.movie-list.com/trailers/scavengers,,21-Mar-13,http://imdb.com/title/tt1564369/
RED-2,2623,109.35925,159.52801813,136.93903224353386,167.01329969637112,180.35205676034067,0.446210227273,242,RED 2,http://www.movie-list.com/trailers/red2,"Action, Comedy, Crime ",2-Aug-13,http://imdb.com/title/tt1821694/
The-Longest-Week,3064,127.752625,135.528109252,125.81034411647849,139.61173630229518,140.0991946161836,0.435429266896,291,The Longest Week,http://www.movie-list.com/trailers/longestweek,"Comedy, Drama, Romance",5-Sep-14,http://imdb.com/title/tt2064968/
The-Descent,2818,117.492375,49.1038751042,39.50043863627076,52.22992650878039,58.23006258910699,0.474213235294,238,The Descent,http://www.movie-list.com/trailers/descent,"Adventure, Horror, Thriller",4-Aug-06,http://imdb.com/title/tt0435625/
Demolition,3190,133.007875,135.869512953,116.56372875082559,142.87963971904733,150.51110451496697,0.655505597015,201,Demolition,http://www.movie-list.com/trailers/demolition,"Comedy, Drama",8-Apr-16,http://imdb.com/title/tt1172049/
Sicario,3336,139.097291667,144.762981491,123.5215712183667,153.4866423449155,155.66425260780136,0.398546296296,342,Sicario,http://www.movie-list.com/trailers/sicario,"Crime, Drama, Mystery",18-Sep-15,http://imdb.com/title/tt3397884/
Wish-I-Was-Here,2390,99.6412083333,116.727316104,105.53144114081425,119.61547383060459,131.31302814845492,0.924665880503,106,Wish I Was Here,http://www.movie-list.com/trailers/wishiwashere,"Comedy, Drama",18-Jul-14,http://imdb.com/title/tt2870708/
Afflicted,3584,149.440958333,85.876452566,74.59040165247912,90.70472646768812,90.68164101379462,0.251524617997,589,Afflicted,http://www.movie-list.com/trailers/afflicted,"Horror, Thriller",4-Apr-14,http://imdb.com/title/tt2309961/
The-Hangover-Part-III,2848,118.743625,135.968555268,123.03191838652093,142.78648305549606,134.90043253004842,0.587515862944,197,The Hangover Part III,http://www.movie-list.com/trailers/hangover3,Comedy,24-May-13,http://www.imdb.com/title/tt1951261/
Fifty-Shades-of-Grey,3625,144.96,73.5931003517,76.0436862246672,72.8494150847392,71.06171828391044,0.344516129032,372,Fifty Shades of Grey,http://www.movie-list.com/trailers/fiftyshadesofgrey,"Drama, Romance",13-Feb-15,http://imdb.com/title/tt2322441/
Teenage-Mutant-Ninja-Turtles-2014,2161,90.09,99.7503486842,89.80057229310161,109.22128608885157,77.15844466308964,0.25705952381,343,Teenage Mutant Ninja Turtles (2014),http://www.movie-list.com/trailers/teenagemutantninjaturtles2014,"Action, Adventure, Comedy",8-Aug-14,http://imdb.com/title/tt1291150/
The-Truth-About-Emanuel,3123,130.213416667,77.8199347748,70.22337191775036,81.24742334791374,80.15729301166512,0.916400118203,141,The Truth About Emanuel,http://www.movie-list.com/trailers/truthaboutemanuel,"Drama, Thriller",10-Jan-14,http://imdb.com/title/tt1838520/
New-World-2013,2279,94.9166666667,96.6226318583,85.65604424424062,102.8968554807019,93.15426374137925,0.386953551913,244,New World (2013),http://www.movie-list.com/trailers/newworld2013,Thriller,22-Mar-13,http://www.imdb.com/title/tt2625030/
The-Jungle-Book,2779,115.86575,72.8967081643,61.22109188229441,76.96356819438684,82.63253746122372,0.916857971014,115,The Jungle Book,http://www.movie-list.com/trailers/junglebook,"Adventure, Drama, Fantasy",15-Apr-16,http://imdb.com/title/tt3040964/
The-Matrix-Reloaded,2333,77.8110666667,64.6352256079,57.225701793024946,68.16735086363158,65.9318279390735,0.231262062062,333,The Matrix: Reloaded,http://www.movie-list.com/trailers/matrixreloaded,,15-May-03,http://imdb.com/title/tt0234215/
47-Ronin,3601,150.15,99.3764543165,85.82824092545646,107.43532572412774,93.48997284085227,0.41483203125,352,47 Ronin,http://www.movie-list.com/trailers/47ronin,"Action, Drama",25-Dec-13,http://imdb.com/title/tt1335975/
Wild,3060,127.585791667,119.772575052,92.9519732316666,135.5250028959602,109.08818906088527,0.496982429719,249,Wild,http://www.movie-list.com/trailers/wild2014,"Biography, Drama",5-Dec-14,http://imdb.com/title/tt2305051/
Tyler-Perry-Presents-Peeples,3344,139.430958333,123.048127841,112.92535933008224,125.37367080787108,137.72274713469906,0.690252268977,202,Tyler Perry Presents Peeples,http://www.movie-list.com/trailers/peeples,Comedy ,10-May-13,http://imdb.com/title/tt1699755/
Sleeping-With-Other-People,3601,150.15,98.144539903,75.62239342316178,107.11099051417399,111.11276383361587,0.987554550439,152,Sleeping With Other People,http://www.movie-list.com/trailers/sleepingwithotherpeople,Comedy,11-Sep-15,http://imdb.com/title/tt3165612/
The-Little-Prince,3746,156.197708333,192.230436057,167.48725224428287,202.71424913108774,203.2915098391022,0.409967738408,381,The Little Prince,http://www.movie-list.com/trailers/littleprince,"Animation, Fantasy",18-Mar-16,http://imdb.com/title/tt1754656/
Amy,3258,135.844041667,99.1605437482,96.60516950420326,98.25574920541575,110.60643684060396,0.338487227806,398,Amy,http://www.movie-list.com/trailers/amy,"Documentary, Biography, Music",3-Jul-15,http://imdb.com/title/tt2870648/
San-Andreas,3121,130.13,93.1765102658,88.14082934754131,95.1819221034296,96.13533420285039,0.464384738186,261,San Andreas,http://www.movie-list.com/trailers/sanandreas,"Action, Drama, Thriller",29-May-15,http://imdb.com/title/tt2126355/
Mr-Holmes,1880,78.3699583333,174.606871205,155.57428003443698,184.1001582965384,175.7800524755271,0.602204166667,130,Mr. Holmes,http://www.movie-list.com/trailers/mrholmes,"Crime, Drama, Mystery",17-Jul-15,http://imdb.com/title/tt3168230/
Red-Army,2976,124.082291667,106.917127192,92.44729791790961,102.24086768914536,169.0284255304273,0.488583333333,252,Red Army,http://www.movie-list.com/trailers/redarmy,"Documentary, Biography, History",22-Jan-15,http://imdb.com/title/tt3264102/
Felony,3225,128.96,91.6128538108,97.36134949482472,91.86450425281873,75.32528465249733,0.348586956522,368,Felony,http://www.movie-list.com/trailers/felony,"Crime, Thriller",17-Oct-14,http://imdb.com/title/tt2402603/
Selma,3646,152.026875,171.207704698,157.3496947621826,174.9538030693003,188.40349589379332,0.49980946468,302,Selma,http://www.movie-list.com/trailers/selma,"Drama, History",9-Jan-15,http://imdb.com/title/tt1020072/
The-Animal-Project,1914,79.7880416667,124.091633522,114.77574080650253,124.20621816858846,148.03609236552103,1.46542792793,37,The Animal Project,http://www.movie-list.com/trailers/animalproject,"Comedy, Drama, Romance",TBA 2014,http://imdb.com/title/tt3064532/
Free-State-of-Jones,3988,166.291125,121.06000294,111.11810736798564,126.40742848824338,119.69859758692206,0.367343000773,431,Free State of Jones,http://www.movie-list.com/trailers/freestateofjones,"Biography, Drama, History",13-May-16,http://imdb.com/title/tt1124037/
The-Danish-Girl,3766,157.031875,104.988850765,100.50887389359752,105.99947184011778,111.6233191948301,0.464553178178,333,The Danish Girl,http://www.movie-list.com/trailers/danishgirl,"Biography, Drama",27-Nov-15,http://imdb.com/title/tt0810819/
I-Frankenstein,3720,155.113291667,47.350443712,48.89014203447599,47.09929295784811,44.648204312462894,0.495169861555,313,"I, Frankenstein",http://www.movie-list.com/trailers/ifrankenstein,,24-Jan-14,http://imdb.com/title/tt1418377/
Belle,3613,150.6505,88.8205908995,65.90486958994323,97.78974776028468,102.79862670024737,0.648194444444,231,Belle,http://www.movie-list.com/trailers/belle,"Drama, Romance",2-May-14,http://imdb.com/title/tt2404181/
Le-Week-End,3256,135.625,156.906185195,141.9158367174645,162.87379743201603,165.6194956846503,0.643382352941,204,Le Week-End,http://www.movie-list.com/trailers/leweekend,"Comedy, Drama",14-Mar-14,http://imdb.com/title/tt2392326/
In-a-World,3529,147.147,117.479841593,96.60439228566028,124.93343610848889,133.9373837092516,1.22951960784,119,In a World...,http://www.movie-list.com/trailers/inaworld,Comedy,9-Aug-13,http://imdb.com/title/tt2294677/
I-Saw-the-Light,2970,124.122073579,80.3880137054,65.54992031390127,86.62543540141539,87.24571879802258,0.505629189204,243,I Saw the Light,http://www.movie-list.com/trailers/isawthelight,"Biography, Drama, Music",25-Mar-16,http://imdb.com/title/tt1490785/
Gone-Girl,2931,97.7643333333,69.162502021,59.84070810752363,73.79526975614979,69.80957035799558,0.618618,150,Gone Girl,http://www.movie-list.com/trailers/gonegirl,"Drama, Thriller",3-Oct-14,http://imdb.com/title/tt2267998/
